Claflin Panthers                          klaflin panTerzi
Apollo Amsterdam                          apolo amsterdami
Coker Cobras                              qoker kobrasi
Clearwater Christian Cougars              qliruoTer qrisTian kugarsi
CSU Dominguez Hills Toros                 dominges hils torosi
St. Martin's Saints                       st. martins seintsi
Tusculum Pioneers                         tuskulumi
Immaculata Mighty Macs                    imakulata
Alice Lloyd College Eagles                elis loid kolej iglsi
Bacone Warriors                           bekon uoriorzi
Notre Dame College of Ohio Blue Falcons   notr dami
Wayne St. NE Wildcats                     uein st. ne uaildqeTsi
Montana-Western Bulldogs                  montana vesterni
Haskell Indians                           haskeli
Montana State-Billings Yellowjackets      montana sTeiT-bilingsi
Westminster College Griffin               vestminster koleji
Elmhurst Blue Jays                        elmherst blu jeisi
Ursinus Bears                             ursinusi
Indiana Tech                              indiana teqi
La Roche Redhawks                         la roSi
Defiance Yellow Jackets                   difaiens ielou jeketsi
Belhaven College Blazers                  belheven kolej bleizersi
Coast Guard Academy                       qoast gardi
Asbury College Eagles                     esberi kolej iglsi
Lesley University Lynx                    lesli iuniversiti
Selma University                          selma iuniversiti
Western State Griffons                    vestern sTeiT grifonsi
Judson University Eagles                  jadson iuniversiti iglsi
Siena Heights                             siena haiTsi
Marygrove College Mustangs                merigrov kolej mustangsi
Kalamazoo College Hornets                 kalamazu kolej horneTsi
Our Lady of the Lake                      ledi of ze leiqi
Master's College Mustangs                 master's kolej mustangsi
Daniel Webster Eagles                     deniel uebster iglsi
Oberlin College Yeoman                    oberlin kolej iomeni
Baruch                                    baruxi
City College of New York Beavers          siTi kolej niu-iorki
Le Moyne-Owen Magicians                   le moin-oueni
Kean Cougars                              kin kugarsi
Wheelock Wildcats                         uilok uaildqeTsi
Maine-Fort Kent Bengals                   mein-fort kent bengalsi
West                                      dasavleTi
