Adam Hubble                               a. habli
Luis Fernando Garcia                      l. f. garsia
Jose Carlos Peralta                       x. k. peralta
Dylan Centella                            d. kentela
Jose Gilbert Gomez                        x. g. gomesi
Alex Llompart                             a. lomparti
Omar Jasika                               o. jasika
Daniel Ferretti                           d. fereti
Aaron Leeder-Chard                        a. leederi
Izak van der Merwe                        i. van der merve
Mohit Mayur Jayaprakash                   m. m. jaiaprakaSi
Clay Thompson                             k. tompsoni
John Mee                                  j. mee
Adham El Effendi                          a. e. efendi
Cameron Norrie                            k. nori
Calum Puttergill                          k. puterJili
Simon Ede                                 s. ede
Justin S. Shane                           j. s. Seini
Neil Kenner                               n. keneri
Andrew McCarthy                           e. makartni
Marc Polmans                              m. polmansi
Victoria Kan                              v. kani
David O'Hare                              d. o'heri
Joe Salisbury                             j. salisberi
Fatma Al Nabhani                          f. al nabhani
Tak Khunn Wang                            t. k. vani
Rudy Coco                                 r. koko
Blazej Koniusz                            b. koniuSi
Laura Pigossi                             l. pigosi
Paula Cristina Goncalves                  p. gonkalvesi
Beatriz Haddad Maia                       b. hadad maia
Maria Fernanda Alves                      m. alvesi
Kuatbek Abiyev                            k. abievi
Ilya Ivashka                              i. ivaSka
Luis Patino                               l. patino
Rogelio Siller                            r. zileri
Alejandro Moreno                          a. moreno
Miguel Angel Reyes                        m. reiesi
Cesar Ramirez                             s. ramiresi
Ranjeet Virali Murugesan                  r. virali murugesani
Aleksandre Metreveli                      a. metreveli
Tigre Hank                                t. hanki
Gabriela Ce                               g. se
Joseph Correa                             j. korea
Omar Awadhy                               o. avazi
Hamad Abbas Janahi                        h. a. janahi
Tornado Alicia Black                      t. a. bleqi
Ana Sofia Sanchez                         a. s. sanCesi
Victoria Rodriguez                        v. rodrigesi
